Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
119.59 sec,Chair,2.21798,-9.658703,0.393684,-0.055026,-0.345484,0.000209
119.6 sec,Chair,2.247591,-9.588259,0.353704,-0.05525,-0.348199,0.008607
119.61 sec,Chair,2.223569,-9.60586,0.358232,-0.053752,-0.357496,0.013594
119.62 sec,Chair,2.232002,-9.499196,0.326783,-0.044921,-0.367079,0.020559
119.63 sec,Chair,2.327199,-9.549553,0.329055,-0.046739,-0.370818,0.022444
119.64 sec,Chair,2.321321,-9.564478,0.296885,-0.039389,-0.371944,0.033754
119.65 sec,Chair,2.391193,-9.592862,0.287998,-0.038105,-0.367767,0.034667
119.66 sec,Chair,2.427428,-9.607496,0.215373,-0.030374,-0.362001,0.039718
119.67 sec,Chair,2.466028,-9.436112,0.191639,-0.027131,-0.348268,0.036877
119.68 sec,Chair,2.521646,-9.526635,0.138716,-0.04172,-0.341769,0.03128
119.69 sec,Chair,2.601278,-9.63948,0.095528,-0.037538,-0.320873,0.032021
119.7 sec,Chair,2.579309,-9.623668,0.107089,-0.041587,-0.297787,0.033108
119.71 sec,Chair,2.542759,-9.630221,0.04676,-0.041768,-0.280723,0.026037
119.72 sec,Chair,2.520685,-9.554779,0.01622,-0.046743,-0.263426,0.019362
119.73 sec,Chair,2.514235,-9.569228,-0.013987,-0.045023,-0.251964,0.011747
119.74 sec,Chair,2.508129,-9.583531,-0.043589,-0.041375,-0.236859,0.009521
119.75 sec,Chair,2.473748,-9.628937,-0.073062,-0.034041,-0.231931,0.004299
119.76 sec,Chair,2.44381,-9.620589,-0.1107,-0.025983,-0.221615,0.001773
119.77 sec,Chair,2.478389,-9.634853,-0.055662,-0.02049,-0.217102,0.006185
119.78 sec,Chair,2.47301,-9.668823,-0.067753,-0.01533,-0.212793,0.005633
119.79 sec,Chair,2.54365,-9.676869,-0.088125,-0.013512,-0.20813,0.009137
119.8 sec,Chair,2.599554,-9.614702,-0.093672,-0.010129,-0.199209,0.011049
119.81 sec,Chair,2.67863,-9.707212,-0.147722,-0.011773,-0.181107,0.014336
119.82 sec,Chair,2.687722,-9.679564,-0.114559,-0.002911,-0.165567,0.01436
119.83 sec,Chair,2.738671,-9.651339,-0.123449,-0.00288,-0.139086,0.010831
119.84 sec,Chair,2.685545,-9.680068,-0.122743,-0.005733,-0.113587,0.002123
119.85 sec,Chair,2.67211,-9.629514,-0.096971,-0.004466,-0.094598,-0.007771
119.86 sec,Chair,2.620252,-9.637905,-0.109216,-0.004363,-0.074708,-0.018344
119.87 sec,Chair,2.623209,-9.657096,-0.096859,0.001465,-0.057848,-0.029663
119.88 sec,Chair,2.673908,-9.661472,-0.107364,0.00812,-0.036431,-0.036279
119.89 sec,Chair,2.696506,-9.696935,-0.116999,0.012178,-0.019956,-0.037916
119.9 sec,Chair,2.680949,-9.65954,-0.105574,0.025573,0.000605,-0.034496
119.91 sec,Chair,2.650173,-9.703958,-0.122034,0.031396,0.007469,-0.03142
119.92 sec,Chair,2.630508,-9.740318,-0.084797,0.042475,0.013426,-0.021878
119.93 sec,Chair,2.597356,-9.746155,-0.002644,0.059777,0.024958,-0.018487
119.94 sec,Chair,2.578192,-9.669747,-0.014584,0.065719,0.030242,-0.011352
119.95 sec,Chair,2.599255,-9.573684,0.04114,0.071846,0.038125,-0.005346
119.96 sec,Chair,2.56742,-9.506377,0.101696,0.064655,0.046765,0.000797
119.97 sec,Chair,2.514005,-9.515312,0.099419,0.061828,0.050737,0.00668
119.98 sec,Chair,2.480028,-9.580576,0.101657,0.059125,0.058101,0.009402
119.99 sec,Chair,2.483152,-9.527105,0.099146,0.058357,0.052751,0.006745
120 sec,Chair,2.516291,-9.481836,0.125045,0.052144,0.062874,0.00746
120.01 sec,Chair,2.525432,-9.58614,0.112276,0.046724,0.071882,0.003896
120.02 sec,Chair,2.55334,-9.554955,0.119077,0.054792,0.077772,0.006313
120.03 sec,Chair,2.557903,-9.540912,0.145589,0.054792,0.08851,0.008105
120.04 sec,Chair,2.556883,-9.541068,0.153131,0.05343,0.097584,0.010366
120.05 sec,Chair,2.522471,-9.606403,0.155827,0.049536,0.105912,0.012423
120.06 sec,Chair,2.559004,-9.507613,0.173133,0.053098,0.118119,0.011059
120.07 sec,Chair,2.53494,-9.544585,0.214453,0.046723,0.12492,0.014939
120.08 sec,Chair,2.550915,-9.542113,0.184363,0.051366,0.142781,0.021225
120.09 sec,Chair,2.610982,-9.46586,0.212185,0.045733,0.149282,0.018816
120.1 sec,Chair,2.562324,-9.500241,0.258202,0.037763,0.168375,0.016833
120.11 sec,Chair,2.530438,-9.472763,0.222366,0.031577,0.182846,0.012396
120.12 sec,Chair,2.492031,-9.458818,0.29146,0.026116,0.192014,0.00888
120.13 sec,Chair,2.49479,-9.538171,0.232021,0.020602,0.201999,0.003345
120.14 sec,Chair,2.49894,-9.504233,0.243902,0.018654,0.224229,-0.00353
120.15 sec,Chair,2.489722,-9.571814,0.241755,0.014048,0.231552,-0.009251
120.16 sec,Chair,2.4612,-9.583105,0.234325,0.020025,0.244807,-0.010186
120.17 sec,Chair,2.485799,-9.585395,0.238375,0.021058,0.260784,-0.016737
120.18 sec,Chair,2.438683,-9.57965,0.255264,0.025103,0.26378,-0.011781
120.19 sec,Chair,2.467497,-9.548098,0.264846,0.02355,0.273242,-0.00932
120.2 sec,Chair,2.467535,-9.547829,0.27403,0.02637,0.278006,-0.007036
120.21 sec,Chair,2.448029,-9.530681,0.306624,0.026885,0.283843,-0.004085
120.22 sec,Chair,2.417903,-9.428829,0.371418,0.018874,0.290937,-0.003698
120.23 sec,Chair,2.346334,-9.494723,0.291401,0.018682,0.292126,-0.005477
120.24 sec,Chair,2.331011,-9.443691,0.327708,0.018514,0.292515,-0.005233
120.25 sec,Chair,2.234551,-9.452479,0.364939,0.013323,0.291346,-0.005536
120.26 sec,Chair,2.186245,-9.446933,0.379436,0.008434,0.28268,-0.010852
120.27 sec,Chair,2.177358,-9.51448,0.376503,0.001698,0.277921,-0.0117
120.28 sec,Chair,2.125145,-9.52319,0.369862,-0.002168,0.2648,-0.013259
120.29 sec,Chair,2.145163,-9.539874,0.352528,-0.001938,0.255175,-0.012023
120.3 sec,Chair,2.136939,-9.587809,0.333234,-0.007312,0.238396,-0.01417
120.31 sec,Chair,2.161228,-9.590246,0.334505,-0.003169,0.228767,-0.007035
120.32 sec,Chair,2.165425,-9.595332,0.373127,0.002271,0.212836,-0.015254
120.33 sec,Chair,2.181736,-9.645839,0.350565,0.001794,0.208523,-0.014966
120.34 sec,Chair,2.186912,-9.61156,0.360264,0.007676,0.19461,-0.017328
120.35 sec,Chair,2.192653,-9.538069,0.340615,0.000866,0.185312,-0.013273
120.36 sec,Chair,2.217621,-9.520823,0.326964,-0.003434,0.177596,-0.01094
120.37 sec,Chair,2.164974,-9.56893,0.345897,-0.005416,0.167157,-0.005214
120.38 sec,Chair,2.136557,-9.600111,0.346997,-0.002943,0.154324,-0.005696
120.39 sec,Chair,2.128748,-9.628606,0.311336,0.003195,0.140494,-0.003163
120.4 sec,Chair,2.181489,-9.580255,0.299462,0.007407,0.133076,-0.002181
120.41 sec,Chair,2.181728,-9.560575,0.288537,0.009124,0.12485,-0.001528
120.42 sec,Chair,2.21707,-9.520216,0.347719,0.0122,0.119171,-0.003268
120.43 sec,Chair,2.204699,-9.602242,0.322093,0.010082,0.108383,-0.002582
120.44 sec,Chair,2.210595,-9.632369,0.407925,0.011032,0.105623,-0.002785
120.45 sec,Chair,2.242944,-9.567063,0.418646,0.018551,0.093436,-0.000657
120.46 sec,Chair,2.234911,-9.448278,0.45931,0.020483,0.087842,-0.001105
120.47 sec,Chair,2.232001,-9.423317,0.413629,0.000281,0.077986,-0.000671
120.48 sec,Chair,2.246916,-9.513364,0.41727,-0.004727,0.076419,-0.001324
120.49 sec,Chair,2.266044,-9.569524,0.425179,-0.009504,0.062073,5.3e-05
120.5 sec,Chair,2.2826,-9.60081,0.384256,-0.007381,0.058321,0.00053
120.51 sec,Chair,2.314774,-9.535678,0.391878,-0.012221,0.057793,0.002815
120.52 sec,Chair,2.307079,-9.564397,0.35298,-0.015879,0.057961,0.001783
120.53 sec,Chair,2.30736,-9.544866,0.338323,-0.014718,0.057851,0.000488
120.54 sec,Chair,2.332457,-9.508315,0.306944,-0.010521,0.064988,0.000351
120.55 sec,Chair,2.290367,-9.494164,0.365905,-0.010736,0.061486,0.003438
120.56 sec,Chair,2.218873,-9.447129,0.344571,-0.011975,0.047546,-0.001147
120.57 sec,Chair,2.193815,-9.464202,0.361314,-0.015681,0.045239,0.00384
120.58 sec,Chair,2.160932,-9.529508,0.353134,-0.018083,0.031415,0.00055
120.59 sec,Chair,2.110636,-9.583192,0.400595,-0.014526,0.015528,-0.00029
120.6 sec,Chair,2.134183,-9.605488,0.411265,-0.017922,0.003699,-0.001339
120.61 sec,Chair,2.175353,-9.639367,0.365592,-0.017513,-0.007232,0.001611
120.62 sec,Chair,2.254331,-9.638349,0.410131,-0.007409,-0.016253,-0.00198
120.63 sec,Chair,2.279261,-9.621362,0.391748,-0.012611,-0.021371,0.000407
120.64 sec,Chair,2.298476,-9.677603,0.397368,-0.005502,-0.024379,0.003564
120.65 sec,Chair,2.352095,-9.609749,0.367219,-0.00664,-0.022599,0.000854
120.66 sec,Chair,2.379657,-9.598181,0.383099,-0.004351,-0.025325,0.00427
120.67 sec,Chair,2.37264,-9.607243,0.328624,-0.005176,-0.021444,0.007466
120.68 sec,Chair,2.383405,-9.544982,0.371741,-0.002489,-0.017946,0.006745
120.69 sec,Chair,2.35153,-9.571046,0.334879,0.000564,-0.009875,0.005903
120.7 sec,Chair,2.350553,-9.590773,0.349275,0.00273,-0.012004,0.002348
120.71 sec,Chair,2.374776,-9.593375,0.346884,0.005277,-0.008734,-0.003337
120.72 sec,Chair,2.354595,-9.576366,0.369495,0.010463,-0.004443,-0.003719
120.73 sec,Chair,2.334735,-9.559256,0.392604,0.013201,0.001526,-0.010468
120.74 sec,Chair,2.343048,-9.53038,0.432749,0.011698,-0.001271,-0.013058
120.75 sec,Chair,2.341314,-9.524673,0.399855,0.011698,-0.00127,-0.013057
120.76 sec,Chair,2.330085,-9.439693,0.432663,0.007982,-0.004411,-0.006066
120.77 sec,Chair,2.282289,-9.43432,0.438146,0.003145,-0.004954,-0.003795
120.78 sec,Chair,2.281383,-9.473515,0.466845,-0.004918,-0.015442,-0.001621
120.79 sec,Chair,2.258056,-9.451258,0.454118,-0.002785,-0.019217,-0.001158
120.8 sec,Chair,2.23332,-9.468332,0.469876,-0.014956,-0.021099,0.003047
120.81 sec,Chair,2.133335,-9.472225,0.458185,-0.022519,-0.037553,-0.003869
120.82 sec,Chair,2.133398,-9.491881,0.469207,-0.030923,-0.050946,-0.005578
120.83 sec,Chair,2.09559,-9.379583,0.450895,-0.03701,-0.065403,-0.007883
120.84 sec,Chair,2.023301,-9.411044,0.482016,-0.049623,-0.085048,-0.011429
120.85 sec,Chair,1.915518,-9.502402,0.470347,-0.059982,-0.109034,-0.007528
120.86 sec,Chair,1.708429,-9.558337,0.42041,-0.049851,-0.148879,-0.004937
120.87 sec,Chair,1.658059,-9.547824,0.384482,-0.042017,-0.20137,-0.002637
120.88 sec,Chair,1.747181,-9.586937,0.326811,-0.042296,-0.239663,0.0168
120.89 sec,Chair,1.817881,-9.59533,0.309993,-0.037003,-0.282784,0.03484
120.9 sec,Chair,1.770669,-9.576736,0.326241,-0.037343,-0.316674,0.044393
120.91 sec,Chair,1.695155,-9.56979,0.325507,-0.040618,-0.352444,0.045814
120.92 sec,Chair,1.567595,-9.57171,0.311098,-0.042048,-0.392811,0.044852
120.93 sec,Chair,1.413134,-9.477616,0.38603,-0.043217,-0.44048,0.038975
120.94 sec,Chair,1.171241,-9.47145,0.422741,-0.03766,-0.502257,0.024475
120.95 sec,Chair,0.743647,-9.429685,0.507417,-0.05093,-0.579843,0.007595
120.96 sec,Chair,0.227476,-9.303959,0.586191,-0.053508,-0.697772,-0.003437
120.97 sec,Chair,-0.237297,-9.144229,0.63506,-0.067622,-0.846895,-0.027243
120.98 sec,Chair,-0.458452,-9.050775,0.679778,-0.08987,-1.022257,-0.044309
120.99 sec,Chair,-0.42153,-8.842616,0.547405,-0.110792,-1.199479,-0.052356
121 sec,Chair,0.035766,-8.695526,0.436528,-0.139416,-1.349995,-0.045972
121.01 sec,Chair,0.907994,-8.662712,0.33773,-0.174938,-1.453492,-0.014742
121.02 sec,Chair,1.495658,-8.889622,0.329004,-0.205445,-1.491071,0.030632
121.03 sec,Chair,1.603631,-9.006484,0.369011,-0.227929,-1.493206,0.066918
121.04 sec,Chair,1.465412,-9.052648,0.401513,-0.249444,-1.50776,0.075032
121.05 sec,Chair,1.108584,-9.049699,0.446133,-0.260543,-1.534055,0.056742
121.06 sec,Chair,0.847169,-8.919106,0.499519,-0.283732,-1.577057,0.019082
121.07 sec,Chair,0.497416,-8.758432,0.573521,-0.315739,-1.631961,-0.030788
121.08 sec,Chair,0.133451,-8.683247,0.536647,-0.355831,-1.705736,-0.085342
121.09 sec,Chair,0.014999,-8.522415,0.504668,-0.390329,-1.790084,-0.139491
121.1 sec,Chair,0.333949,-8.407321,0.317137,-0.433583,-1.873493,-0.182778
121.11 sec,Chair,1.154356,-8.605094,0.145781,-0.468503,-1.92029,-0.203979
121.12 sec,Chair,2.315762,-9.014306,0.060413,-0.492517,-1.900858,-0.184421
121.13 sec,Chair,3.286828,-9.361958,-0.020988,-0.485055,-1.824313,-0.131387
121.14 sec,Chair,3.773765,-9.475666,0.007241,-0.487954,-1.688546,-0.066412
121.15 sec,Chair,3.82922,-9.56495,-0.029028,-0.488092,-1.550846,-0.013437
121.16 sec,Chair,3.463012,-9.579958,0.015518,-0.489398,-1.426291,0.010179
121.17 sec,Chair,2.88341,-9.450127,0.05773,-0.492544,-1.339852,0.007446
121.18 sec,Chair,2.325321,-9.329666,0.047666,-0.499577,-1.295335,-0.023354
121.19 sec,Chair,1.660917,-9.390304,0.083171,-0.50638,-1.287126,-0.058715
121.2 sec,Chair,1.149807,-9.252879,0.169288,-0.50902,-1.316487,-0.100297
121.21 sec,Chair,0.927141,-9.105118,0.216927,-0.525547,-1.369683,-0.136267
121.22 sec,Chair,0.975268,-9.093674,0.159786,-0.552927,-1.425255,-0.154048
121.23 sec,Chair,1.360607,-9.24237,0.057649,-0.575557,-1.460831,-0.150186
121.24 sec,Chair,2.106588,-9.517077,-0.113489,-0.597527,-1.463367,-0.127828
121.25 sec,Chair,2.956696,-10.062109,-0.295034,-0.590824,-1.411438,-0.087902
121.26 sec,Chair,3.58413,-10.080114,-0.513473,-0.541201,-1.307026,-0.042486
121.27 sec,Chair,3.76332,-9.687227,-0.675267,-0.5144,-1.190892,0.004305
121.28 sec,Chair,3.661701,-9.419956,-0.746338,-0.519751,-1.064253,0.027636
121.29 sec,Chair,3.27142,-9.563144,-0.720833,-0.51596,-0.957585,0.035406
121.3 sec,Chair,2.8183,-9.46494,-0.664168,-0.496609,-0.891548,0.017394
121.31 sec,Chair,2.44809,-9.287398,-0.536911,-0.500466,-0.850874,-0.004033
121.32 sec,Chair,2.158802,-9.313893,-0.533606,-0.51077,-0.834286,-0.025542
121.33 sec,Chair,1.928068,-9.387706,-0.610728,-0.520966,-0.827954,-0.031926
121.34 sec,Chair,1.774713,-9.527116,-0.703551,-0.531669,-0.829359,-0.030707
121.35 sec,Chair,1.812004,-9.471364,-0.874527,-0.530519,-0.83126,-0.017852
121.36 sec,Chair,2.065459,-9.414712,-1.086751,-0.54894,-0.815978,0.004196
121.37 sec,Chair,2.391738,-9.421999,-1.32452,-0.568,-0.779466,0.021994
121.38 sec,Chair,2.68393,-9.557939,-1.525725,-0.57682,-0.719325,0.045147
121.39 sec,Chair,2.797472,-9.660384,-1.709182,-0.55912,-0.645129,0.064506
121.4 sec,Chair,2.674801,-9.663907,-1.788081,-0.533944,-0.574598,0.072088
121.41 sec,Chair,2.421481,-9.547343,-1.789047,-0.514787,-0.522627,0.059634
121.42 sec,Chair,2.167559,-9.52876,-1.824614,-0.493418,-0.48487,0.036088
121.43 sec,Chair,1.981578,-9.324085,-1.854009,-0.488576,-0.471362,0.015957
121.44 sec,Chair,1.764059,-9.401676,-1.956965,-0.488289,-0.471853,-0.000307
121.45 sec,Chair,1.668283,-9.458494,-1.962695,-0.49384,-0.472406,-0.003393
121.46 sec,Chair,1.55624,-9.360332,-2.053573,-0.492613,-0.479186,0.000613
121.47 sec,Chair,1.546667,-9.139402,-2.2069,-0.502628,-0.486727,0.011413
121.48 sec,Chair,1.486844,-9.101924,-2.381295,-0.52842,-0.481765,0.027052
121.49 sec,Chair,1.386735,-9.115485,-2.5981,-0.539157,-0.478677,0.036843
121.5 sec,Chair,1.407793,-9.164014,-2.724205,-0.556354,-0.473441,0.046624
121.51 sec,Chair,1.388473,-9.590755,-2.911219,-0.559199,-0.461847,0.050482
121.52 sec,Chair,1.30256,-9.76547,-3.083632,-0.52908,-0.451449,0.053604
121.53 sec,Chair,1.122955,-9.540866,-3.150642,-0.504372,-0.440692,0.046582
121.54 sec,Chair,0.960912,-9.327084,-3.369919,-0.509676,-0.445522,0.030782
121.55 sec,Chair,0.935555,-9.416536,-3.609032,-0.510412,-0.46022,0.011994
121.56 sec,Chair,0.88379,-9.365602,-3.794913,-0.496423,-0.471476,-0.003943
121.57 sec,Chair,0.864896,-9.24818,-3.975583,-0.481705,-0.481647,-0.025236
121.58 sec,Chair,0.908481,-9.14597,-4.095265,-0.482115,-0.494517,-0.03747
121.59 sec,Chair,0.948924,-8.942934,-4.344065,-0.473942,-0.501361,-0.062292
121.6 sec,Chair,1.08492,-8.689005,-4.530022,-0.493858,-0.510118,-0.078571
121.61 sec,Chair,1.252028,-8.815547,-4.826664,-0.545053,-0.50508,-0.092303
121.62 sec,Chair,1.353964,-9.096524,-5.272987,-0.577633,-0.487301,-0.097035
121.63 sec,Chair,1.34796,-9.388718,-5.758538,-0.601206,-0.472218,-0.099097
121.64 sec,Chair,1.402471,-9.936042,-6.089681,-0.607907,-0.459574,-0.103561
121.65 sec,Chair,1.35913,-10.480824,-6.51315,-0.543631,-0.452436,-0.114163
121.66 sec,Chair,1.415008,-10.452538,-6.606836,-0.475354,-0.462433,-0.129068
121.67 sec,Chair,1.634146,-10.269312,-6.725567,-0.414162,-0.46696,-0.147132
121.68 sec,Chair,1.813061,-9.901657,-6.751136,-0.384729,-0.459956,-0.141535
121.69 sec,Chair,1.755917,-9.741467,-6.715387,-0.388506,-0.459838,-0.131759
121.7 sec,Chair,1.792126,-9.619517,-6.796717,-0.393394,-0.464436,-0.104281
121.71 sec,Chair,1.611706,-9.41814,-6.886986,-0.417685,-0.471784,-0.064455
121.72 sec,Chair,1.446342,-9.575265,-7.145314,-0.458913,-0.490848,-0.01987
121.73 sec,Chair,1.214603,-9.62431,-7.438793,-0.467514,-0.510287,0.01969
121.74 sec,Chair,0.954083,-9.639229,-7.649423,-0.50062,-0.537131,0.047472
121.75 sec,Chair,1.011459,-10.116137,-7.927583,-0.528112,-0.575625,0.069846
121.76 sec,Chair,1.082972,-10.571655,-8.129316,-0.518465,-0.577249,0.076275
121.77 sec,Chair,1.086879,-10.63009,-8.317733,-0.491553,-0.568363,0.061826
121.78 sec,Chair,1.007411,-10.69425,-8.290163,-0.495566,-0.559812,0.045689
121.79 sec,Chair,0.941398,-10.854577,-8.459921,-0.482947,-0.552711,0.0359
121.8 sec,Chair,0.755906,-10.833443,-8.469009,-0.468864,-0.550089,0.030871
121.81 sec,Chair,0.574236,-10.965409,-8.439366,-0.461421,-0.559302,0.027971
121.82 sec,Chair,0.670552,-11.030015,-8.492196,-0.434043,-0.571734,0.029602
121.83 sec,Chair,0.921707,-10.92836,-8.4553,-0.403903,-0.554469,0.023551
121.84 sec,Chair,1.055134,-10.951889,-8.409874,-0.38423,-0.510428,0.022761
121.85 sec,Chair,0.859958,-10.990846,-8.27537,-0.360482,-0.456022,0.004576
121.86 sec,Chair,0.565674,-10.994847,-8.146451,-0.336129,-0.418339,-0.036525
121.87 sec,Chair,0.414434,-11.011691,-8.130509,-0.299071,-0.402123,-0.092954
121.88 sec,Chair,0.528516,-10.802871,-8.056163,-0.25177,-0.386843,-0.13164
121.89 sec,Chair,0.351704,-10.656184,-7.989078,-0.219619,-0.369044,-0.158012
121.9 sec,Chair,0.210763,-10.448326,-7.908757,-0.176994,-0.381884,-0.177865
121.91 sec,Chair,0.387191,-10.256056,-7.844006,-0.139054,-0.405303,-0.184786
121.92 sec,Chair,0.761211,-10.094405,-7.765173,-0.11071,-0.407027,-0.171812
121.93 sec,Chair,0.869632,-10.055671,-7.534493,-0.077329,-0.381564,-0.151228
121.94 sec,Chair,0.6798,-10.03054,-7.329435,-0.055245,-0.364111,-0.130238
121.95 sec,Chair,0.468012,-10.067357,-7.05907,-0.021159,-0.357558,-0.125416
121.96 sec,Chair,0.394863,-10.004636,-6.847119,0.027129,-0.357313,-0.125106
121.97 sec,Chair,0.263349,-9.52546,-6.693668,0.083732,-0.357564,-0.128893
121.98 sec,Chair,0.110325,-9.054734,-6.462685,0.098833,-0.368015,-0.133862
121.99 sec,Chair,-0.037203,-9.003204,-6.262932,0.097839,-0.38231,-0.147515
122 sec,Chair,-0.126309,-8.853278,-6.150676,0.102689,-0.412811,-0.158833
122.01 sec,Chair,-0.1697,-8.710136,-6.010319,0.084413,-0.439781,-0.168377
122.02 sec,Chair,-0.248017,-9.005367,-6.051992,0.05927,-0.471472,-0.178747
122.03 sec,Chair,-0.220165,-9.020097,-6.050782,0.073701,-0.509899,-0.197528
122.04 sec,Chair,0.066086,-9.170642,-6.152449,0.072453,-0.536476,-0.21412
122.05 sec,Chair,0.414644,-9.349434,-6.281427,0.113346,-0.535385,-0.224982
122.06 sec,Chair,0.619421,-9.296553,-6.299289,0.178978,-0.512007,-0.23766
122.07 sec,Chair,0.642668,-9.135708,-6.254364,0.236015,-0.48486,-0.243597
122.08 sec,Chair,0.552606,-8.841786,-6.213763,0.315071,-0.473982,-0.270678
122.09 sec,Chair,0.752664,-8.217465,-6.068979,0.388083,-0.464774,-0.284182
122.1 sec,Chair,0.897249,-7.645827,-5.997723,0.420905,-0.438183,-0.278241
122.11 sec,Chair,0.618271,-6.914468,-6.109481,0.439319,-0.413721,-0.26455
122.12 sec,Chair,0.357382,-6.516129,-6.081452,0.414603,-0.411611,-0.259958
122.13 sec,Chair,0.310111,-6.766376,-5.982555,0.38925,-0.42464,-0.253878
122.14 sec,Chair,0.457942,-7.168918,-5.833303,0.399158,-0.42211,-0.221699
122.15 sec,Chair,0.168814,-7.020194,-5.783765,0.423533,-0.391331,-0.188965
122.16 sec,Chair,-0.398736,-6.829289,-5.621118,0.408277,-0.37921,-0.159497
122.17 sec,Chair,-0.91429,-6.998743,-5.665795,0.391176,-0.400267,-0.172606
122.18 sec,Chair,-1.202214,-7.174147,-5.670046,0.383749,-0.435668,-0.205989
122.19 sec,Chair,-1.382277,-7.416943,-5.793672,0.390697,-0.488982,-0.2575
122.2 sec,Chair,-1.412889,-7.675916,-5.892766,0.420151,-0.553989,-0.320081
122.21 sec,Chair,-1.172601,-7.898333,-6.007109,0.482534,-0.627512,-0.379609
122.22 sec,Chair,-0.742134,-7.788118,-5.990391,0.569944,-0.694394,-0.422767
122.23 sec,Chair,-0.31014,-7.457172,-5.908308,0.626643,-0.751497,-0.438748
122.24 sec,Chair,-0.044387,-7.141074,-5.749288,0.653043,-0.794463,-0.423107
122.25 sec,Chair,0.176094,-6.76245,-5.634733,0.656012,-0.835921,-0.405374
122.26 sec,Chair,0.372769,-6.441003,-5.493407,0.630077,-0.866279,-0.371659
122.27 sec,Chair,0.471196,-6.577269,-5.471903,0.589407,-0.87738,-0.342003
122.28 sec,Chair,0.519513,-7.005565,-5.407452,0.593508,-0.888033,-0.313971
122.29 sec,Chair,0.536007,-7.031436,-5.217247,0.61834,-0.895644,-0.300238
122.3 sec,Chair,0.73122,-7.058335,-5.139965,0.643083,-0.891661,-0.298951
122.31 sec,Chair,0.732794,-6.932739,-5.017219,0.665083,-0.888353,-0.294608
122.32 sec,Chair,0.768271,-6.621789,-4.86099,0.672105,-0.891966,-0.302863
122.33 sec,Chair,0.960627,-6.360907,-4.658327,0.639516,-0.898573,-0.324787
122.34 sec,Chair,1.290681,-6.218117,-4.481647,0.586847,-0.893645,-0.32247
122.35 sec,Chair,1.652512,-6.459773,-4.215902,0.520325,-0.873309,-0.30911
122.36 sec,Chair,1.718957,-7.061069,-4.096818,0.48166,-0.839405,-0.281091
122.37 sec,Chair,1.655957,-7.328238,-4.116265,0.497672,-0.813004,-0.263163
122.38 sec,Chair,1.520932,-7.413936,-4.138223,0.505212,-0.795582,-0.24792
122.39 sec,Chair,1.390742,-7.948538,-4.191479,0.550588,-0.786345,-0.243277
122.4 sec,Chair,1.327199,-8.057662,-4.203156,0.634234,-0.779389,-0.241165
122.41 sec,Chair,1.120124,-7.711913,-4.139553,0.692999,-0.776566,-0.246265
122.42 sec,Chair,0.976914,-7.39399,-4.134158,0.712887,-0.770431,-0.253995
122.43 sec,Chair,0.800632,-7.060406,-4.062257,0.713478,-0.779619,-0.264015
122.44 sec,Chair,0.631635,-6.693125,-3.989632,0.684891,-0.792151,-0.268925
122.45 sec,Chair,0.444888,-6.547575,-3.811258,0.620605,-0.824493,-0.262206
122.46 sec,Chair,0.311842,-6.720033,-3.762471,0.551561,-0.870607,-0.250001
122.47 sec,Chair,0.029216,-6.858889,-3.672958,0.510317,-0.933802,-0.223363
122.48 sec,Chair,-0.13301,-7.051085,-3.703138,0.47494,-1.00987,-0.18594
122.49 sec,Chair,-0.192872,-7.662366,-3.717662,0.474714,-1.090904,-0.155004
122.5 sec,Chair,-0.192135,-8.356867,-3.786554,0.521655,-1.166585,-0.123337
122.51 sec,Chair,-0.19604,-8.813942,-3.714343,0.598996,-1.225174,-0.12378
122.52 sec,Chair,-0.311646,-8.701204,-3.520869,0.650087,-1.290266,-0.147437
122.53 sec,Chair,-0.42641,-8.645175,-3.596949,0.663552,-1.349267,-0.185478
122.54 sec,Chair,-0.605491,-8.542042,-3.654725,0.680621,-1.417413,-0.224452
122.55 sec,Chair,-0.794883,-8.264957,-3.611509,0.68955,-1.483224,-0.255871
