Time,GeneralEvent,Forehead_Acc_X,Forehead_Acc_Y,Forehead_Acc_Z,Forehead_Gyr_X,Forehead_Gyr_Y,Forehead_Gyr_Z
167.47 sec,Walk,1.614449,-8.603801,1.940128,-0.040495,0.412979,-0.089202
167.48 sec,Walk,1.819287,-8.602121,1.849607,-0.011463,0.416256,-0.082109
167.49 sec,Walk,1.929011,-8.472678,1.804111,0.008773,0.437457,-0.068394
167.5 sec,Walk,2.031925,-8.454402,1.81599,0.008931,0.45204,-0.070926
167.51 sec,Walk,2.097793,-8.704957,1.864811,0.011476,0.468375,-0.08288
167.52 sec,Walk,2.27094,-8.964279,2.006395,0.023809,0.490965,-0.101522
167.53 sec,Walk,2.413777,-9.38041,2.131706,0.037038,0.520376,-0.113948
167.54 sec,Walk,2.568757,-9.860408,2.337982,0.074136,0.565275,-0.108013
167.55 sec,Walk,2.59682,-10.023824,2.394938,0.13621,0.616229,-0.095558
167.56 sec,Walk,2.511689,-9.903362,2.474378,0.178137,0.667148,-0.080456
167.57 sec,Walk,2.396387,-9.939951,2.59161,0.20582,0.702155,-0.074987
167.58 sec,Walk,2.164154,-10.045949,2.715351,0.235865,0.721157,-0.057707
167.59 sec,Walk,1.922972,-10.060421,2.784883,0.279152,0.726591,-0.037836
167.6 sec,Walk,1.7245,-9.870633,2.785508,0.306775,0.714047,-0.016546
167.61 sec,Walk,1.482865,-9.684372,2.685612,0.307813,0.6784,0.0039
167.62 sec,Walk,1.377773,-9.590331,2.63604,0.297407,0.63615,0.022169
167.63 sec,Walk,1.316578,-9.645219,2.617801,0.257861,0.590795,0.054994
167.64 sec,Walk,1.262333,-10.268117,2.66298,0.208683,0.548475,0.089975
167.65 sec,Walk,1.225323,-10.673488,2.538431,0.216384,0.516189,0.139514
167.66 sec,Walk,1.260402,-10.922256,2.565116,0.216746,0.495778,0.186288
167.67 sec,Walk,1.093692,-11.893628,2.70982,0.217927,0.47467,0.208662
167.68 sec,Walk,1.007866,-12.688845,2.706077,0.303232,0.458768,0.230565
167.69 sec,Walk,1.022228,-12.542175,2.763175,0.409095,0.450166,0.239305
167.7 sec,Walk,1.001663,-12.603845,2.968173,0.463011,0.44207,0.220023
167.71 sec,Walk,0.948612,-12.904044,3.332451,0.512494,0.437764,0.191154
167.72 sec,Walk,1.036319,-12.859402,3.257991,0.582271,0.461361,0.157007
167.73 sec,Walk,1.299457,-11.38885,2.790233,0.664104,0.49751,0.136809
167.74 sec,Walk,1.521147,-9.851741,2.54204,0.599213,0.548015,0.111831
167.75 sec,Walk,1.628437,-9.287627,2.144297,0.458506,0.631938,0.098555
167.76 sec,Walk,1.565009,-8.873731,1.786092,0.333192,0.736626,0.106771
167.77 sec,Walk,1.342225,-8.615246,1.534208,0.184356,0.827675,0.117519
167.78 sec,Walk,1.005364,-8.965376,1.326352,0.041177,0.900511,0.111283
167.79 sec,Walk,0.671825,-9.316489,1.103148,-0.050896,0.953197,0.096738
167.8 sec,Walk,0.457331,-9.509184,0.86554,-0.120163,0.990175,0.07871
167.81 sec,Walk,0.207314,-9.701064,0.711993,-0.176653,1.005632,0.034693
167.82 sec,Walk,-0.019935,-10.145833,0.657474,-0.213472,0.998812,-0.019771
167.83 sec,Walk,-0.203493,-10.618379,0.65761,-0.200303,0.973572,-0.080528
167.84 sec,Walk,-0.27541,-10.956502,0.695183,-0.131469,0.93953,-0.149714
167.85 sec,Walk,-0.350447,-10.958079,0.780878,-0.036795,0.89637,-0.207935
167.86 sec,Walk,-0.318593,-10.733454,0.908734,0.045801,0.841594,-0.270667
167.87 sec,Walk,-0.25402,-10.559368,1.053623,0.113684,0.784278,-0.321111
167.88 sec,Walk,-0.145301,-10.383397,1.203818,0.206019,0.728386,-0.361553
167.89 sec,Walk,-0.013127,-9.89186,1.3456,0.30093,0.672056,-0.399098
167.9 sec,Walk,0.156086,-9.274189,1.469441,0.361569,0.623517,-0.437073
167.91 sec,Walk,0.311379,-8.852125,1.57565,0.406914,0.584187,-0.465747
167.92 sec,Walk,0.504973,-8.338732,1.70708,0.442075,0.560836,-0.465328
167.93 sec,Walk,0.673817,-7.69255,1.832818,0.422015,0.554247,-0.452243
167.94 sec,Walk,0.761217,-7.405074,1.923292,0.36458,0.562856,-0.435567
167.95 sec,Walk,0.713215,-7.327819,2.065729,0.300998,0.57941,-0.40514
167.96 sec,Walk,0.558429,-7.267237,2.101715,0.238652,0.588493,-0.375598
167.97 sec,Walk,0.293785,-7.316694,2.160759,0.169672,0.586055,-0.342746
167.98 sec,Walk,-0.018469,-7.57335,2.231942,0.11367,0.565065,-0.319007
167.99 sec,Walk,-0.259746,-7.823316,2.347448,0.078395,0.530957,-0.293308
168 sec,Walk,-0.430985,-8.088224,2.42166,0.065377,0.486196,-0.27197
168.01 sec,Walk,-0.463093,-8.323052,2.460021,0.081508,0.439186,-0.252889
168.02 sec,Walk,-0.462187,-8.407401,2.528464,0.100815,0.411104,-0.218809
168.03 sec,Walk,-0.44063,-8.413344,2.51759,0.113222,0.379676,-0.187186
168.04 sec,Walk,-0.475222,-8.44499,2.540778,0.117943,0.359827,-0.16638
168.05 sec,Walk,-0.563868,-8.523649,2.474119,0.113766,0.331525,-0.155295
168.06 sec,Walk,-0.647468,-8.664876,2.436792,0.10485,0.293658,-0.152227
168.07 sec,Walk,-0.687669,-8.806109,2.433635,0.100056,0.254641,-0.147466
168.08 sec,Walk,-0.695441,-8.996234,2.444807,0.105301,0.22302,-0.140987
168.09 sec,Walk,-0.733969,-9.132581,2.37438,0.118251,0.189507,-0.129537
168.1 sec,Walk,-0.641854,-9.121802,2.351774,0.145808,0.159633,-0.126112
168.11 sec,Walk,-0.538973,-8.847669,2.15889,0.164459,0.143484,-0.111986
168.12 sec,Walk,-0.405474,-8.626672,2.049918,0.168794,0.122094,-0.10841
168.13 sec,Walk,-0.292563,-8.715285,2.05906,0.160445,0.119643,-0.106425
168.14 sec,Walk,-0.189933,-8.855557,2.082089,0.15388,0.126797,-0.106207
168.15 sec,Walk,-0.148707,-9.139544,2.251358,0.14679,0.143318,-0.118961
168.16 sec,Walk,-0.184747,-9.487509,2.381129,0.135166,0.156748,-0.143617
168.17 sec,Walk,-0.232281,-9.825604,2.494553,0.142897,0.179126,-0.179828
168.18 sec,Walk,-0.163902,-9.970333,2.553554,0.158366,0.191402,-0.208538
168.19 sec,Walk,-0.036409,-9.949529,2.624934,0.175623,0.213382,-0.238966
168.2 sec,Walk,0.058705,-10.053968,2.759803,0.183413,0.254059,-0.242279
168.21 sec,Walk,0.135251,-10.289419,2.907265,0.206241,0.300912,-0.22431
168.22 sec,Walk,0.130907,-10.276398,2.982781,0.247916,0.347,-0.194805
168.23 sec,Walk,0.052675,-10.139258,3.083049,0.286996,0.386944,-0.167465
168.24 sec,Walk,0.010749,-10.205474,3.384707,0.298628,0.407495,-0.15697
168.25 sec,Walk,-0.118441,-10.73035,3.717602,0.306336,0.422809,-0.1408
168.26 sec,Walk,-0.05868,-10.675453,3.86,0.343911,0.439938,-0.128995
168.27 sec,Walk,0.139061,-10.302073,3.952714,0.342281,0.446642,-0.124663
168.28 sec,Walk,0.297922,-10.102208,4.01825,0.304922,0.454851,-0.136176
168.29 sec,Walk,0.492063,-10.105296,4.318046,0.248298,0.46276,-0.151157
168.3 sec,Walk,0.682497,-10.531175,4.672459,0.19072,0.486002,-0.150832
168.31 sec,Walk,0.763837,-10.665337,4.852282,0.151363,0.514349,-0.134291
168.32 sec,Walk,0.742772,-10.599724,4.904703,0.09515,0.538289,-0.121601
168.33 sec,Walk,0.666036,-10.906186,5.07621,0.021714,0.533856,-0.130006
168.34 sec,Walk,0.622337,-11.39055,5.101363,-0.012305,0.510916,-0.148437
168.35 sec,Walk,0.793991,-11.092079,4.659902,0.035283,0.47068,-0.192069
168.36 sec,Walk,0.925154,-10.00286,4.115049,0.073101,0.39094,-0.282043
168.37 sec,Walk,1.367411,-9.308635,3.783187,0.106114,0.278124,-0.409759
168.38 sec,Walk,1.853872,-8.948222,3.692817,0.134164,0.175587,-0.516326
168.39 sec,Walk,2.396406,-8.927901,3.862041,0.157888,0.096456,-0.588568
168.4 sec,Walk,2.943895,-8.838651,3.964032,0.167771,0.05938,-0.618588
168.41 sec,Walk,3.444844,-8.718718,4.079366,0.166492,0.063709,-0.624213
168.42 sec,Walk,3.833479,-8.559383,4.097013,0.138416,0.092138,-0.60799
168.43 sec,Walk,4.099296,-8.396368,4.135996,0.092026,0.140051,-0.576003
168.44 sec,Walk,4.144156,-8.450785,4.078849,0.043201,0.212463,-0.522872
168.45 sec,Walk,3.903797,-8.374026,3.993713,0.004674,0.281017,-0.461116
168.46 sec,Walk,3.508332,-8.227927,3.822133,-0.031792,0.338208,-0.40271
168.47 sec,Walk,3.064491,-8.207181,3.69151,-0.075968,0.374381,-0.346417
168.48 sec,Walk,2.542135,-8.206044,3.476109,-0.121297,0.385097,-0.307936
168.49 sec,Walk,2.078969,-8.219157,3.364538,-0.161512,0.372579,-0.284502
168.5 sec,Walk,1.808576,-8.291473,3.182119,-0.178714,0.335514,-0.284809
168.51 sec,Walk,1.543377,-8.202197,2.965905,-0.175577,0.295286,-0.285569
168.52 sec,Walk,1.427027,-7.974197,2.857893,-0.172199,0.242815,-0.285526
168.53 sec,Walk,1.423025,-7.907877,2.793909,-0.183891,0.197647,-0.279527
168.54 sec,Walk,1.50365,-7.886499,2.808548,-0.186846,0.159923,-0.25939
168.55 sec,Walk,1.646129,-7.873355,2.901306,-0.178453,0.145895,-0.233446
168.56 sec,Walk,1.786281,-7.86013,2.995116,-0.168571,0.145544,-0.204119
168.57 sec,Walk,1.846359,-7.862195,3.044204,-0.157008,0.160186,-0.178291
168.58 sec,Walk,1.796496,-7.795158,3.135041,-0.1398,0.18549,-0.155459
168.59 sec,Walk,1.687794,-7.830747,3.163283,-0.115934,0.20311,-0.149753
168.6 sec,Walk,1.551415,-7.811989,3.295927,-0.100861,0.215497,-0.149815
168.61 sec,Walk,1.415092,-7.812813,3.358438,-0.092003,0.21822,-0.162875
168.62 sec,Walk,1.391559,-7.841823,3.488657,-0.085884,0.217798,-0.182348
168.63 sec,Walk,1.415801,-7.809742,3.611163,-0.088771,0.217601,-0.204568
168.64 sec,Walk,1.464687,-7.731321,3.704328,-0.095197,0.217008,-0.216343
168.65 sec,Walk,1.485138,-7.77131,3.769225,-0.116234,0.223456,-0.223562
168.66 sec,Walk,1.55912,-7.861448,3.8388,-0.128511,0.224972,-0.219201
168.67 sec,Walk,1.608728,-8.049317,3.916456,-0.132397,0.219695,-0.206852
168.68 sec,Walk,1.695793,-8.064948,3.974221,-0.12525,0.214018,-0.185456
168.69 sec,Walk,1.770038,-8.041087,3.962659,-0.127809,0.208521,-0.168975
168.7 sec,Walk,1.897086,-8.066321,3.957574,-0.123038,0.201417,-0.150481
168.71 sec,Walk,2.019104,-8.061186,3.936831,-0.11697,0.197422,-0.133202
168.72 sec,Walk,2.163062,-7.95825,3.908984,-0.115245,0.192662,-0.114612
168.73 sec,Walk,2.297404,-7.928523,3.858181,-0.123548,0.189983,-0.099459
168.74 sec,Walk,2.271733,-8.010706,3.930808,-0.129169,0.183176,-0.084548
168.75 sec,Walk,2.226674,-8.233914,4.112859,-0.146806,0.175737,-0.063532
168.76 sec,Walk,2.136986,-8.634039,4.34391,-0.157742,0.159899,-0.038823
168.77 sec,Walk,2.038631,-9.025822,4.519242,-0.16138,0.145893,-0.013948
168.78 sec,Walk,1.980793,-9.243197,4.642617,-0.149428,0.133846,0.01886
168.79 sec,Walk,1.967873,-9.232729,4.703147,-0.130188,0.116936,0.062564
168.8 sec,Walk,1.900909,-9.337296,4.782749,-0.114297,0.100623,0.102785
168.81 sec,Walk,1.956174,-9.481826,4.796197,-0.078444,0.076512,0.151784
168.82 sec,Walk,1.99657,-9.350572,4.778215,-0.030004,0.066795,0.192872
168.83 sec,Walk,1.936319,-9.148364,4.73242,-0.017207,0.052915,0.23325
168.84 sec,Walk,1.698948,-9.418458,4.760195,-0.043345,0.035513,0.265929
168.85 sec,Walk,1.395131,-9.535232,4.643814,-0.052386,-0.008803,0.290756
168.86 sec,Walk,1.198227,-9.82709,4.689973,-0.091755,-0.075906,0.312937
168.87 sec,Walk,0.977383,-10.9493,4.984248,-0.123021,-0.14587,0.355291
168.88 sec,Walk,0.908188,-11.783958,5.045463,-0.086599,-0.205892,0.434133
168.89 sec,Walk,1.009114,-11.371837,4.688778,-0.024862,-0.264892,0.508528
168.9 sec,Walk,1.133381,-10.731631,4.355463,-0.023015,-0.328135,0.543665
168.91 sec,Walk,1.325205,-10.83313,4.275674,-0.067622,-0.39965,0.562563
168.92 sec,Walk,1.4103,-11.225668,4.25571,-0.110187,-0.427621,0.577654
168.93 sec,Walk,1.411022,-11.313549,4.046168,-0.123913,-0.438425,0.582316
168.94 sec,Walk,1.455592,-10.333439,3.444428,-0.143069,-0.445469,0.55786
168.95 sec,Walk,1.591951,-9.340359,2.852287,-0.260961,-0.445702,0.510013
168.96 sec,Walk,1.587374,-9.20289,2.234313,-0.415383,-0.420394,0.460784
168.97 sec,Walk,1.423443,-9.052943,1.687084,-0.533551,-0.398468,0.417916
168.98 sec,Walk,1.178489,-9.005491,1.199348,-0.639445,-0.383891,0.38886
168.99 sec,Walk,0.882603,-9.412986,0.990065,-0.706724,-0.384113,0.365728
169 sec,Walk,0.6663,-9.758594,0.842687,-0.7314,-0.388284,0.349738
169.01 sec,Walk,0.401722,-10.221971,0.72475,-0.722973,-0.401236,0.339635
169.02 sec,Walk,0.211681,-10.643832,0.637417,-0.668054,-0.418928,0.316951
169.03 sec,Walk,0.060679,-10.838605,0.584181,-0.59185,-0.446749,0.283466
169.04 sec,Walk,0.002383,-10.861201,0.570425,-0.508902,-0.485949,0.235689
169.05 sec,Walk,0.019754,-10.795574,0.497127,-0.438046,-0.525351,0.190602
169.06 sec,Walk,0.072519,-10.737642,0.54,-0.352666,-0.572841,0.134802
169.07 sec,Walk,0.184401,-10.646148,0.706889,-0.271235,-0.60133,0.10247
169.08 sec,Walk,0.312537,-10.46599,0.824567,-0.190653,-0.625911,0.081532
169.09 sec,Walk,0.384723,-10.252902,0.947842,-0.118899,-0.644718,0.052734
169.1 sec,Walk,0.507494,-9.954659,1.09366,-0.048404,-0.65784,0.029956
169.11 sec,Walk,0.672419,-9.551058,1.17521,0.02182,-0.667262,0.013688
169.12 sec,Walk,0.916409,-9.041984,1.227948,0.071931,-0.665421,0.007037
169.13 sec,Walk,1.124229,-8.564189,1.256196,0.102305,-0.642188,0.008212
169.14 sec,Walk,1.231913,-8.126013,1.340866,0.107095,-0.604545,0.018337
169.15 sec,Walk,1.334981,-7.875316,1.380574,0.087574,-0.560024,0.029673
169.16 sec,Walk,1.292354,-7.785848,1.510198,0.048954,-0.510183,0.041168
169.17 sec,Walk,1.235966,-7.829936,1.637111,0.013252,-0.459696,0.050403
169.18 sec,Walk,1.161779,-7.939592,1.700907,-0.018406,-0.405607,0.052613
169.19 sec,Walk,0.927861,-8.122388,1.71316,-0.033446,-0.355165,0.041337
169.2 sec,Walk,0.671418,-8.199326,1.669862,-0.043444,-0.328641,0.026139
169.21 sec,Walk,0.446284,-8.436267,1.64236,-0.045712,-0.31268,0.017941
169.22 sec,Walk,0.251845,-8.689572,1.615222,-0.033936,-0.316213,0.007696
169.23 sec,Walk,0.200363,-8.827585,1.609678,-0.016849,-0.319111,0.009844
169.24 sec,Walk,0.161156,-8.939463,1.575414,0.012949,-0.317055,0.013566
169.25 sec,Walk,0.123881,-8.934453,1.507567,0.044685,-0.311932,0.023028
169.26 sec,Walk,0.026792,-8.932151,1.493374,0.070884,-0.306562,0.042107
169.27 sec,Walk,-0.104624,-9.024671,1.486077,0.088381,-0.305437,0.0629
169.28 sec,Walk,-0.174395,-9.024716,1.372436,0.109487,-0.305186,0.086852
169.29 sec,Walk,-0.268416,-8.964013,1.320682,0.122446,-0.304827,0.097296
169.3 sec,Walk,-0.333624,-8.758627,1.115142,0.13305,-0.316961,0.117522
169.31 sec,Walk,-0.251126,-8.506922,0.985779,0.129516,-0.320315,0.128355
169.32 sec,Walk,-0.19899,-8.530361,0.923785,0.104937,-0.304312,0.133392
169.33 sec,Walk,-0.147483,-8.710641,0.978984,0.080807,-0.290062,0.140379
169.34 sec,Walk,-0.192524,-9.068325,1.080911,0.075573,-0.259653,0.137039
169.35 sec,Walk,-0.270551,-9.233827,1.15489,0.07017,-0.22635,0.123257
169.36 sec,Walk,-0.482577,-9.607679,1.256086,0.052008,-0.198656,0.094538
169.37 sec,Walk,-0.677439,-9.983481,1.305117,0.054931,-0.189513,0.054566
169.38 sec,Walk,-0.838018,-10.236953,1.370587,0.068074,-0.188303,0.017258
169.39 sec,Walk,-0.962467,-10.538859,1.450006,0.092568,-0.204672,-0.001189
169.4 sec,Walk,-1.033471,-10.640121,1.505698,0.143838,-0.233302,-0.010336
169.41 sec,Walk,-1.065747,-10.685457,1.643005,0.193404,-0.265668,-0.004668
169.42 sec,Walk,-0.969467,-10.597574,1.711557,0.237681,-0.311439,0.00482
169.43 sec,Walk,-0.841266,-10.517696,1.972102,0.253725,-0.358818,0.020606
169.44 sec,Walk,-0.6172,-10.833103,2.254587,0.243741,-0.401748,0.041556
169.45 sec,Walk,-0.386057,-10.944007,2.437769,0.261325,-0.437167,0.062493
169.46 sec,Walk,-0.186319,-11.111635,2.840146,0.235262,-0.466317,0.092016
169.47 sec,Walk,-0.04374,-11.725531,3.229323,0.20833,-0.498165,0.126571
169.48 sec,Walk,0.008427,-12.409694,3.735272,0.182967,-0.528727,0.185395
169.49 sec,Walk,0.043449,-13.263678,3.947877,0.194116,-0.567517,0.271917
169.5 sec,Walk,0.194052,-13.12536,3.928271,0.259931,-0.611441,0.380687
169.51 sec,Walk,0.392188,-12.39128,3.825264,0.270696,-0.657146,0.496649
169.52 sec,Walk,0.397799,-12.415153,3.899193,0.224692,-0.708146,0.608033
169.53 sec,Walk,0.342987,-12.68887,3.812239,0.231666,-0.762353,0.691991
169.54 sec,Walk,0.451726,-11.874557,3.361693,0.285253,-0.833986,0.701676
169.55 sec,Walk,0.676795,-10.612202,2.953875,0.27819,-0.941055,0.638008
169.56 sec,Walk,1.185231,-10.079998,2.685338,0.23532,-1.054562,0.53466
169.57 sec,Walk,1.890152,-9.790703,2.428834,0.239686,-1.138185,0.435298
169.58 sec,Walk,2.671941,-9.027241,2.185428,0.256677,-1.17549,0.35292
169.59 sec,Walk,3.331178,-8.327718,2.107021,0.234358,-1.167901,0.286849
169.6 sec,Walk,3.820292,-8.097186,2.154886,0.176896,-1.114006,0.231513
169.61 sec,Walk,4.038926,-8.237054,2.362338,0.125951,-1.028281,0.184806
169.62 sec,Walk,4.03809,-8.4317,2.581519,0.08076,-0.936079,0.157329
169.63 sec,Walk,3.998042,-8.545232,2.65743,0.049667,-0.825208,0.145165
169.64 sec,Walk,3.734418,-8.602673,2.622934,0.014828,-0.72513,0.134437
169.65 sec,Walk,3.323974,-8.680439,2.584769,0.00291,-0.648176,0.129579
169.66 sec,Walk,2.860541,-8.724299,2.513188,-0.004368,-0.600786,0.112658
169.67 sec,Walk,2.577208,-8.946872,2.468455,0.018066,-0.577895,0.1054
169.68 sec,Walk,2.365026,-9.064097,2.511674,0.058028,-0.562181,0.11051
169.69 sec,Walk,2.261913,-9.07834,2.545491,0.098849,-0.544526,0.120461
169.7 sec,Walk,2.221177,-8.934532,2.493485,0.132141,-0.520891,0.134069
169.71 sec,Walk,2.270764,-8.558991,2.422822,0.144322,-0.494061,0.149575
169.72 sec,Walk,2.450273,-8.244322,2.351803,0.12893,-0.45191,0.155505
169.73 sec,Walk,2.586584,-8.050904,2.279073,0.105285,-0.38852,0.166393
169.74 sec,Walk,2.562007,-7.897779,2.204563,0.084406,-0.320835,0.165774
169.75 sec,Walk,2.490851,-7.912137,2.235891,0.067023,-0.249664,0.162228
169.76 sec,Walk,2.295721,-7.927257,2.298617,0.063197,-0.185395,0.149839
169.77 sec,Walk,2.131665,-7.992262,2.369406,0.054997,-0.13553,0.131411
169.78 sec,Walk,1.941405,-7.977187,2.453449,0.049032,-0.090759,0.117491
169.79 sec,Walk,1.71535,-7.998895,2.508826,0.042602,-0.046519,0.098504
169.8 sec,Walk,1.456454,-8.082147,2.604022,0.034469,-0.02019,0.07804
169.81 sec,Walk,1.163117,-8.142604,2.67387,0.029864,-0.01577,0.062999
169.82 sec,Walk,0.973524,-8.304141,2.7467,0.036386,-0.027752,0.049727
169.83 sec,Walk,0.851095,-8.334533,2.795461,0.052923,-0.054142,0.050937
169.84 sec,Walk,0.856009,-8.329423,2.887115,0.058195,-0.086474,0.056582
169.85 sec,Walk,0.972008,-8.428359,3.015033,0.0622,-0.112716,0.067744
169.86 sec,Walk,1.161503,-8.525117,3.088624,0.063036,-0.137886,0.079609
169.87 sec,Walk,1.356483,-8.533761,3.184488,0.070067,-0.143504,0.090541
169.88 sec,Walk,1.52679,-8.475964,3.183885,0.073756,-0.148878,0.095594
169.89 sec,Walk,1.706174,-8.427351,3.161965,0.072351,-0.14357,0.094569
169.9 sec,Walk,1.782934,-8.342966,3.079447,0.079338,-0.141362,0.089524
169.91 sec,Walk,1.923767,-8.241372,3.01726,0.078523,-0.13569,0.080308
169.92 sec,Walk,2.040806,-8.217233,2.919887,0.075656,-0.129043,0.07373
169.93 sec,Walk,2.072731,-8.298487,2.944911,0.076599,-0.12504,0.068498
169.94 sec,Walk,2.074921,-8.465514,3.078992,0.061161,-0.130894,0.063683
169.95 sec,Walk,2.135152,-8.847675,3.271681,0.038605,-0.130937,0.061208
169.96 sec,Walk,2.230819,-9.252747,3.487828,0.027244,-0.13467,0.068772
169.97 sec,Walk,2.335048,-9.471078,3.56984,0.028945,-0.130072,0.093463
169.98 sec,Walk,2.448059,-9.573008,3.692489,0.036271,-0.119809,0.135381
169.99 sec,Walk,2.479759,-9.652806,3.802632,0.050751,-0.105403,0.186846
170 sec,Walk,2.491295,-9.7598,3.863289,0.072454,-0.092872,0.24044
170.01 sec,Walk,2.425127,-9.724359,3.919683,0.096003,-0.082155,0.284846
170.02 sec,Walk,2.330995,-9.706282,3.947522,0.107107,-0.064326,0.328426
170.03 sec,Walk,2.206012,-9.674731,3.930672,0.106143,-0.052698,0.359907
170.04 sec,Walk,1.988438,-9.819767,3.926388,0.091298,-0.03957,0.382695
170.05 sec,Walk,1.744457,-10.064583,3.957602,0.091417,-0.032111,0.398507
170.06 sec,Walk,1.526482,-10.178658,3.971728,0.087443,-0.033494,0.41294
170.07 sec,Walk,1.316272,-10.453496,4.204147,0.055731,-0.033692,0.420186
170.08 sec,Walk,1.078944,-11.266456,4.440671,0.032249,-0.034962,0.426372
170.09 sec,Walk,0.977755,-11.664644,4.4341,0.070745,-0.031209,0.444197
170.1 sec,Walk,0.849131,-11.41062,4.267894,0.112048,-0.029859,0.44144
170.11 sec,Walk,0.66366,-11.352528,4.142469,0.111148,-0.035049,0.425652
170.12 sec,Walk,0.483129,-11.559291,4.142142,0.117692,-0.036885,0.404523
170.13 sec,Walk,0.336106,-11.689363,3.978733,0.138954,-0.032602,0.379443
170.14 sec,Walk,0.265277,-10.926081,3.428248,0.183242,-0.020968,0.365682
170.15 sec,Walk,0.251421,-9.765413,3.049226,0.136666,0.001712,0.355623
170.16 sec,Walk,0.073028,-9.666427,2.726871,0.040803,0.036423,0.357923
170.17 sec,Walk,-0.132521,-9.553929,2.352558,0.011452,0.08424,0.373264
170.18 sec,Walk,-0.368965,-9.019661,2.047285,-0.027329,0.117765,0.393559
170.19 sec,Walk,-0.655348,-8.851771,1.779502,-0.086944,0.151349,0.410286
170.2 sec,Walk,-0.873191,-8.899583,1.723429,-0.133255,0.162726,0.410485
170.21 sec,Walk,-1.148936,-8.975795,1.56842,-0.17442,0.165397,0.398271
170.22 sec,Walk,-1.327209,-9.201335,1.604545,-0.211838,0.156731,0.375348
170.23 sec,Walk,-1.429779,-9.487461,1.666176,-0.229408,0.131214,0.343284
170.24 sec,Walk,-1.429337,-9.512147,1.667465,-0.235147,0.099353,0.308421
170.25 sec,Walk,-1.361338,-9.502846,1.619236,-0.239285,0.074069,0.276215
170.26 sec,Walk,-1.272161,-9.569464,1.613763,-0.238707,0.049813,0.23992
170.27 sec,Walk,-1.251994,-9.630561,1.664188,-0.226274,0.013043,0.205141
170.28 sec,Walk,-1.13697,-9.729539,1.796978,-0.203807,-0.025444,0.161283
170.29 sec,Walk,-1.010089,-9.808103,1.89667,-0.171513,-0.05456,0.125138
170.3 sec,Walk,-0.782622,-9.653632,1.92657,-0.129998,-0.084387,0.084615
170.31 sec,Walk,-0.584819,-9.379234,1.89126,-0.1031,-0.09828,0.058152
170.32 sec,Walk,-0.408932,-9.050358,1.853054,-0.068854,-0.105308,0.039206
170.33 sec,Walk,-0.223071,-8.693249,1.836218,-0.04386,-0.099119,0.029386
170.34 sec,Walk,-0.093865,-8.449216,1.824196,-0.032029,-0.079595,0.031083
170.35 sec,Walk,0.028376,-8.251521,1.917493,-0.022408,-0.048224,0.038842
170.36 sec,Walk,0.035682,-8.180243,2.028105,-0.020648,-0.013568,0.049189
170.37 sec,Walk,-0.041491,-8.111756,2.052531,-0.026498,0.027098,0.058411
170.38 sec,Walk,-0.151526,-8.07316,2.135281,-0.036872,0.062145,0.063996
170.39 sec,Walk,-0.369069,-8.076799,2.168851,-0.047325,0.085587,0.059532
170.4 sec,Walk,-0.579398,-8.159017,2.15517,-0.056116,0.09266,0.051225
170.41 sec,Walk,-0.757003,-8.367882,2.154407,-0.060662,0.090112,0.045435
170.42 sec,Walk,-0.84295,-8.515331,2.243681,-0.056217,0.078937,0.038133
170.43 sec,Walk,-0.986313,-8.68165,2.292875,-0.035936,0.066638,0.04003
170.44 sec,Walk,-0.998711,-8.797437,2.369109,-0.015698,0.055247,0.036711
170.45 sec,Walk,-0.994248,-8.731958,2.426732,0.009129,0.053743,0.043193
170.46 sec,Walk,-0.999526,-8.762476,2.441987,0.019863,0.05379,0.047588
170.47 sec,Walk,-1.054436,-8.815172,2.450727,0.039067,0.059323,0.053301
170.48 sec,Walk,-1.109857,-8.74205,2.40279,0.056026,0.06419,0.060249
170.49 sec,Walk,-1.157197,-8.640715,2.374874,0.072968,0.063861,0.066298
170.5 sec,Walk,-1.197137,-8.461161,2.22897,0.083137,0.065505,0.068656
170.51 sec,Walk,-1.195327,-8.218037,2.097487,0.085374,0.054879,0.070863
170.52 sec,Walk,-1.275117,-8.183581,2.089291,0.070974,0.049459,0.066357
